STATE_CODE,COUNTY_NAME,COUNTY_CODE,PLACE_NAME,PLACE_TYPE,PLACE_CODE
MS,Clay,025,West Point,City of,79120
MS,Coahoma,027,Clarksdale,City of,13820
MS,DeSoto,033,Hernando,City of,31780
MS,DeSoto,033,Horn Lake,City of,33700
MS,DeSoto,033,Olive Branch,City of,54040
MS,DeSoto,033,Southaven,City of,69280
MS,Forrest,035,Hattiesburg,City of,31020
MS,Forrest,035,Petal,City of,56800
MS,Grenada,043,Grenada,City of,29460
MS,Harrison,047,Beauvoir,,06220
MS,Harrison,047,Biloxi,City of,06220
MS,Harrison,047,Edgewater Park,,06220
MS,Harrison,047,Gulfport,City of,29700
MS,Harrison,047,Handsboro,,29700
MS,Harrison,047,Long Beach,City of,41680
MS,Harrison,047,Mississippi City,,29700
MS,Harrison,047,North Gulfport,,29700
MS,Harrison,047,Orange Grove,,29700
MS,Harrison,047,Wool Market,,06220
MS,Hinds,049,Byram,City of,10140
MS,Hinds,049,Clinton,City of,14420
MS,Hinds,049,Jackson,City of,36000
MS,Jackson,059,East Moss Point,,49240
MS,Jackson,059,Gautier,City of,26860
MS,Jackson,059,Hickory Hills,,26860
MS,Jackson,059,Kreole,,49240
MS,Jackson,059,Moss Point,City of,49240
MS,Jackson,059,Ocean Springs,City of,53520
MS,Jackson,059,Pascagoula,City of,55360
MS,Jones,067,Laurel,City of,39640
MS,Lafayette,071,Oxford,City of,54840
MS,Lamar,073,Hattiesburg,City of,31020
MS,Lauderdale,075,Bonita,,46640
MS,Lauderdale,075,Meridian,City of,46640
MS,Lee,081,Flowerdale,,74840
MS,Lee,081,Tupelo,City of,74840
MS,Leflore,083,Greenwood,City of,29340
MS,Lincoln,085,Brookhaven,City of,08820
MS,Lowndes,087,Columbus,City of,15380
MS,Madison,089,Canton,City of,11100
MS,Madison,089,Jackson,City of,36000
MS,Madison,089,Madison,City of,44520
MS,Madison,089,Ridgeland,City of,62520
MS,Oktibbeha,105,Starkville,City of,70240
MS,Pearl River,109,Picayune,City of,57160
MS,Pike,113,McComb,City of,43280
MS,Rankin,121,Brandon,City of,08300
MS,Rankin,121,Jackson,City of,36000
MS,Rankin,121,McLaurin Heights,,55760
MS,Rankin,121,Pearl,City of,55760
MS,Sunflower,133,Indianola,City of,34740
MS,Warren,149,Vicksburg,City of,76720
MS,Washington,151,Greenville,City of,29180
MS,Yazoo,163,Yazoo City,City of,81520
MT,Cascade,013,Great Falls,City of,32800
MT,Flathead,029,Kalispell,City of,40075
MT,Flathead,029,Northridge Heights,,40075
MT,Gallatin,031,Bozeman,City of,08950
MT,Lewis and Clark,049,Helena,City of,35600
MT,Missoula,063,Missoula,City of,50200
MT,Silver Bow,093,Butte,,11390
MT,Silver Bow,093,Butte-Silver Bow,,11390
MT,Silver Bow,093,Walkerville,Town of,11390
MT,Yellowstone,111,Billings,City of,06550
NC,Alamance,001,Burlington,City of,09060
NC,Alamance,001,Graham,City of,27280
NC,Alamance,001,Mebane,City of,42240
NC,Brunswick,019,Leland,Town of,37680
NC,Buncombe,021,Asheville,City of,02140
NC,Buncombe,021,Beverly Hills,,02140
NC,Buncombe,021,Biltmore,,02140
NC,Buncombe,021,Boswell,,02140
NC,Buncombe,021,Deaver View,,02140
NC,Buncombe,021,Grace,,02140
NC,Buncombe,021,Haw Creek,,02140
NC,Buncombe,021,Kenilworth,,02140
NC,Buncombe,021,Montford Hills,,02140
NC,Buncombe,021,Murphy Junction,,02140
NC,Buncombe,021,Oakley,,02140
NC,Buncombe,021,Shiloh,,02140
NC,Buncombe,021,Sulphur Springs,,02140
NC,Buncombe,021,West Asheville,,02140
NC,Burke,023,Hickory,City of,31060
NC,Burke,023,Morganton,City of,44400
NC,Cabarrus,025,Concord,City of,14100
NC,Cabarrus,025,Harrisburg,Town of,29800
NC,Cabarrus,025,Kannapolis,City of,35200
NC,Cabarrus,025,North Concord,,14100
NC,Cabarrus,025,West Concord,,14100
NC,Cabarrus,025,Wil-Mar Park,,14100
NC,Caldwell,027,Hickory,City of,31060
NC,Caldwell,027,Lenoir,City of,37760
NC,Caldwell,027,Whitnel,,37760
NC,Camden,029,Elizabeth City,City of,20580
NC,Catawba,035,Hickory,City of,31060
NC,Catawba,035,Newton,City of,47000
NC,Catawba,035,North Hickory,,31060
NC,Catawba,035,Viewmont,,31060
NC,Chatham,037,Cary,Town of,10740
NC,Cleveland,045,Kings Mountain,City of,35880
NC,Cleveland,045,Shelby,City of,61200
NC,Craven,049,Havelock,City of,30120
NC,Craven,049,New Bern,City of,46340
NC,Cumberland,051,Fayetteville,City of,22920
NC,Cumberland,051,Haymount,,22920
NC,Cumberland,051,Hope Mills,Town of,32640
NC,Cumberland,051,Lakedale,,22920
NC,Cumberland,051,Owens,,22920
NC,Cumberland,051,Spring Lake,Town of,64180
NC,Davidson,057,Erwin Heights,,67420
NC,Davidson,057,High Point,City of,31400
NC,Davidson,057,Lexington,City of,38060
NC,Davidson,057,Thomasville,City of,67420
NC,Durham,063,Braggtown,,19000
NC,Durham,063,Chapel Hill,Town of,11800
NC,Durham,063,Durham,City of,19000
NC,Durham,063,Joyland,,19000
NC,Durham,063,Morrisville,Town of,44520
NC,Durham,063,Raleigh,City of,55000
NC,Edgecombe,065,Battleboro,,57500
NC,Edgecombe,065,Rocky Mount,City of,57500
NC,Edgecombe,065,South Rocky Mount,,57500
NC,Edgecombe,065,Tarboro,Town of,66700
NC,Edgecombe,065,West Tarboro,,66700
NC,Forsyth,067,Alspaugh,,75000
NC,Forsyth,067,Ardmore,,75000
NC,Forsyth,067,Bon Air,,75000
NC,Forsyth,067,Brookwood,,75000
NC,Forsyth,067,Cityview,,75000
NC,Forsyth,067,Clemmons,Village of,12960
NC,Forsyth,067,Columbia Heights,,75000
NC,Forsyth,067,Easton View,,75000
NC,Forsyth,067,Forest Hills,,75000
NC,Forsyth,067,Hanes,,75000
NC,Forsyth,067,High Point,City of,31400
NC,Forsyth,067,Kernersville,Town of,35600
NC,Forsyth,067,Lewisville,Town of,38040
NC,Forsyth,067,Montview,,75000
NC,Forsyth,067,Mount Tabor,,75000
NC,Forsyth,067,North Winston,,75000
NC,Forsyth,067,Oak Crest,,75000
NC,Forsyth,067,Oldtown,,75000
NC,Forsyth,067,Park Terrace,,75000
NC,Forsyth,067,Reynolda,,75000
NC,Forsyth,067,Reynolda Park,,75000
NC,Forsyth,067,Rosemont,,75000
NC,Forsyth,067,Salem,,75000
NC,Forsyth,067,Sedge Garden,,75000
NC,Forsyth,067,South Fork,,75000
NC,Forsyth,067,Stanleyville,,75000
NC,Forsyth,067,Sunnyside,,75000
NC,Forsyth,067,Waughtown,,75000
NC,Forsyth,067,West Highlands,,75000
NC,Forsyth,067,West Salem,,75000
NC,Forsyth,067,Westview,,75000
NC,Forsyth,067,Winston-Salem,City of,75000
NC,Franklin,069,Wake Forest,Town of,70540
NC,Gaston,071,Belmont,City of,04840
NC,Gaston,071,East Gastonia,,25580
NC,Gaston,071,Gastonia,City of,25580
NC,Gaston,071,Groves,,25580
NC,Gaston,071,Kings Mountain,City of,35880
NC,Gaston,071,Mount Holly,City of,44960
NC,Gaston,071,South Belmont,,04840
NC,Guilford,081,Archdale,City of,01720
NC,Guilford,081,Bakertown,,31400
NC,Guilford,081,Bessemer,,28000
NC,Guilford,081,Broadview,,28000
NC,Guilford,081,Burlington,City of,09060
NC,Guilford,081,East White Oak,,28000
NC,Guilford,081,Edgeville,,28000
NC,Guilford,081,Fairfield,,28000
NC,Guilford,081,Fisher Park,,28000
NC,Guilford,081,Glenwood,,28000
NC,Guilford,081,Greensboro,City of,28000
NC,Guilford,081,Guilford College,,28000
NC,Guilford,081,Hamilton Lakes,,28000
NC,Guilford,081,High Point,City of,31400
NC,Guilford,081,Hilltop,,28000
NC,Guilford,081,Irving Park,,28000
NC,Guilford,081,Kernersville,Town of,35600
NC,Guilford,081,Kirkwood,,28000
NC,Guilford,081,Lake Daniel,,28000
NC,Guilford,081,Latham Town,,28000
NC,Guilford,081,Lindley Park,,28000
NC,Guilford,081,McAdoo Heights,,28000
NC,Guilford,081,Melborne Heights,,31400
NC,Guilford,081,Nocho Park,,28000
NC,Guilford,081,Oak Grove,,28000
NC,Guilford,081,Oakview,,31400
NC,Guilford,081,Oakwood,,28000
NC,Guilford,081,Piedmont Heights,,28000
NC,Guilford,081,Pinecroft,,28000
NC,Guilford,081,Pomona,,28000
NC,Guilford,081,Proximity,,28000
NC,Guilford,081,Rankin,,28000
NC,Guilford,081,Revolution,,28000
NC,Guilford,081,Rocky Knoll,,28000
NC,Guilford,081,Scott Park,,28000
NC,Guilford,081,Sherwood Village,,31400
NC,Guilford,081,Springfield,,31400
NC,Guilford,081,Starmount Forest,,28000
NC,Guilford,081,Summerfield,Town of,65580
NC,Guilford,081,Sunset Hills,,28000
NC,Guilford,081,Terra Cotta,,28000
NC,Guilford,081,Westerwood,,28000
NC,Guilford,081,White Oak,,28000
NC,Halifax,083,Roanoke Rapids,City of,56900
NC,Henderson,089,Hendersonville,City of,30720
NC,Iredell,097,Davidson,Town of,16400
NC,Iredell,097,Mooresville,Town of,44220
NC,Iredell,097,Statesville,City of,64740
NC,Johnston,101,Clayton,Town of,12860
NC,Johnston,101,Smithfield,Town of,62520
NC,Johnston,101,West Smithfield,,62520
NC,Lee,105,Jonesboro Heights,,59280
NC,Lee,105,Sanford,City of,59280
NC,Lenoir,107,Kinston,City of,35920
NC,Lincoln,109,Boger City,,38320
NC,Lincoln,109,Lincolnton,City of,38320
NC,Mecklenburg,119,Charlotte,City of,12000
NC,Mecklenburg,119,Chemway,,12000
NC,Mecklenburg,119,Cornelius,Town of,14700
NC,Mecklenburg,119,Davidson,Town of,16400
NC,Mecklenburg,119,Derita,,12000
NC,Mecklenburg,119,Huntersville,Town of,33120
NC,Mecklenburg,119,Idlewild,,12000
NC,Mecklenburg,119,Kannapolis,City of,35200
NC,Mecklenburg,119,Matthews,Town of,41960
NC,Mecklenburg,119,Mint Hill,Town of,43480
NC,Mecklenburg,119,Rama,,12000
NC,Mecklenburg,119,Stallings,Town of,64420
NC,Moore,125,Pinehurst,Village of,51940
NC,Moore,125,Southern Pines,Town of,63120
NC,Nash,127,Rocky Mount,City of,57500
NC,New Hanover,129,Masonboro,,74440
NC,New Hanover,129,Seagate,,74440
NC,New Hanover,129,Wilmington,City of,74440
NC,New Hanover,129,Windemere,,74440
NC,New Hanover,129,Winter Park,,74440
NC,Onslow,133,Jacksonville,City of,34200
NC,Orange,135,Carrboro,Town of,10620
NC,Orange,135,Chapel Hill,Town of,11800
NC,Orange,135,Durham,City of,19000
NC,Orange,135,Glen Lennox,,11800
NC,Orange,135,Mebane,City of,42240
NC,Pasquotank,139,Elizabeth City,City of,20580
NC,Pitt,147,Greenville,City of,28080
NC,Randolph,151,Archdale,City of,01720
NC,Randolph,151,Asheboro,City of,02080
NC,Randolph,151,High Point,City of,31400
NC,Randolph,151,Thomasville,City of,67420
NC,Robeson,155,East Lumberton,,39700
NC,Robeson,155,Lumberton,City of,39700
NC,Rockingham,157,Draper (historical),,20080
NC,Rockingham,157,Eden,City of,20080
NC,Rockingham,157,Leaksville (historical),,20080
NC,Rockingham,157,Meadow Summit,,20080
NC,Rockingham,157,Reidsville,City of,55900
NC,Rockingham,157,Spray (historical),,20080
NC,Rowan,159,Kannapolis,City of,35200
NC,Rowan,159,Salisbury,City of,58860
NC,Rowan,159,Yadkin Junction,,58860
NC,Scotland,165,Laurinburg,City of,37220
NC,Stanly,167,Albemarle,City of,00680
NC,Surry,171,Mount Airy,City of,44800
NC,Union,179,Indian Trail,Town of,33560
NC,Union,179,Mint Hill,Town of,43480
NC,Union,179,Monroe,City of,43920
NC,Union,179,Stallings,Town of,64420
NC,Vance,181,Henderson,City of,30660
NC,Wake,183,Apex,Town of,01520
NC,Wake,183,Caraleigh,,55000
NC,Wake,183,Carolina Pines,,55000
NC,Wake,183,Cary,Town of,10740
NC,Wake,183,Clayton,Town of,12860
NC,Wake,183,Durham,City of,19000
NC,Wake,183,Fairway Acres,,55000
NC,Wake,183,Five Points,,25300
NC,Wake,183,Fuquay-Varina,Town of,25300
NC,Wake,183,Garner,Town of,25480
NC,Wake,183,Hertford Village,,55000
NC,Wake,183,Holly Springs,Town of,32260
NC,Wake,183,Home Acres,,55000
NC,Wake,183,Knightdale,Town of,36080
NC,Wake,183,Method,,55000
NC,Wake,183,Morrisville,Town of,44520
NC,Wake,183,New Hope,,55000
NC,Wake,183,Parkland,,55000
NC,Wake,183,Raleigh,City of,55000
NC,Wake,183,Twin Lakes Estates,,55000
NC,Wake,183,Wake Forest,Town of,70540
NC,Watauga,189,Boone,Town of,07080
NC,Watauga,189,Grandview Heights,,07080
NC,Wayne,191,Adamsville,,26880
NC,Wayne,191,Goldsboro,City of,26880
NC,Wayne,191,Greenleaf,,26880
NC,Wayne,191,South Goldsboro,,26880
NC,Wayne,191,Webtown,,26880
NC,Wilson,195,Wilson,City of,74540
ND,Burleigh,015,Bismarck,City of,07200
ND,Cass,017,Fargo,City of,25700
ND,Cass,017,Riverside,,84780
ND,Cass,017,West Fargo,City of,84780
ND,Grand Forks,035,Grand Forks,City of,32060
ND,Morton,059,Mandan,City of,49900
ND,Stark,089,Dickinson,City of,19620
ND,Stutsman,093,Jamestown,City of,40580
ND,Ward,101,Minot,City of,53380
ND,Williams,105,Williston,City of,86220
NE,Adams,001,Good Samaritan Village,,21415
NE,Adams,001,Hastings,City of,21415
NE,Buffalo,019,Kearney,City of,25055
NE,Dakota,043,South Sioux City,City of,46030
NE,Dawson,047,Lexington,City of,26910
NE,Dodge,053,Fremont,City of,17670
NE,Douglas,055,East Omaha,,37000
NE,Douglas,055,Elkhorn,,37000
NE,Douglas,055,Millard,,37000
NE,Douglas,055,Omaha,City of,37000
NE,Douglas,055,Skyline,,37000
NE,Douglas,055,South Omaha,,37000
NE,Gage,067,Beatrice,City of,03390
NE,Gage,067,Glenover,,03390
NE,Hall,079,Grand Island,City of,19595
NE,Hall,079,Parkview,,19595
NE,Lancaster,109,Bethany,,28000
NE,Lancaster,109,College View,,28000
NE,Lancaster,109,Havelock,,28000
NE,Lancaster,109,Lincoln,City of,28000
NE,Lancaster,109,University Place,,28000
NE,Lancaster,109,West Lincoln,,28000
NE,Lincoln,111,North Platte,City of,35000
NE,Madison,119,Norfolk,City of,34615
NE,Platte,141,Columbus,City of,10110
NE,Sarpy,153,Bellevue,City of,03950
NE,Sarpy,153,La Vista,City of,26385
NE,Sarpy,153,Papillion,City of,38295
NE,Scotts Bluff,157,Scottsbluff,City of,44245
NH,Belknap,001,Laconia,City of,40180
NH,Belknap,001,Lakeport,,40180
NH,Belknap,001,Pendleton Beach,,40180
NH,Belknap,001,Weirs Beach,,40180
NH,Carroll,003,Conway,Town of,14660
NH,Cheshire,005,Keene,City of,39300
NH,Cheshire,005,South Keene,,39300
NH,Coos,007,Berlin,City of,05140
NH,Grafton,009,East Wilder,,41300
NH,Grafton,009,Hanover,Town of,33860
NH,Grafton,009,Lebanon,City of,41300
NH,Grafton,009,Sachem Village,,41300
NH,Grafton,009,West Lebanon,,41300
NH,Hillsborough,011,Amherst,Town of,01300
NH,Hillsborough,011,Bedford,Town of,04500
NH,Hillsborough,011,Goffs Falls,,45140
NH,Hillsborough,011,Goffstown,Town of,29860
NH,Hillsborough,011,Hudson,Town of,37940
NH,Hillsborough,011,Manchester,City of,45140
NH,Hillsborough,011,Merrimack,Town of,47540
NH,Hillsborough,011,Milford,Town of,48020
NH,Hillsborough,011,Nashua,City of,50260
NH,Hillsborough,011,Pelham,Town of,59940
NH,Merrimack,013,Concord,City of,14200
NH,Merrimack,013,East Concord,,14200
NH,Merrimack,013,Hooksett,Town of,37300
NH,Merrimack,013,Penacook,,14200
NH,Merrimack,013,Riverhill,,14200
NH,Merrimack,013,West Concord,,14200
NH,Rockingham,015,Atlantic Heights,,62900
NH,Rockingham,015,Bersum Gardens,,62900
NH,Rockingham,015,Christian Shore,,62900
NH,Rockingham,015,Derry,Town of,17940
NH,Rockingham,015,Elwyn Park,,62900
NH,Rockingham,015,Exeter,Town of,25380
NH,Rockingham,015,Hampton,Town of,33060
NH,Rockingham,015,Londonderry,Town of,43220
NH,Rockingham,015,Meadowbrook,,62900
NH,Rockingham,015,Pannaway Manor,,62900
NH,Rockingham,015,Portsmouth,City of,62900
NH,Rockingham,015,Portsmouth Plains,,62900
NH,Rockingham,015,Raymond,Town of,64020
NH,Rockingham,015,Salem,Town of,66660
NH,Rockingham,015,Wentworth Acres,,62900
NH,Rockingham,015,Windham,Town of,85780
NH,Strafford,017,Central Park,,69940
NH,Strafford,017,Dover,City of,18820
NH,Strafford,017,Durham,Town of,19700
NH,Strafford,017,East Rochester,,65140
NH,Strafford,017,Foundry,,69940
NH,Strafford,017,Gates Corner,,18820
NH,Strafford,017,Gonic,,65140
NH,Strafford,017,Melrose Corner,,65140
NH,Strafford,017,Pickering,,65140
NH,Strafford,017,Rochester,City of,65140
NH,Strafford,017,Sawyers,,18820
NH,Strafford,017,Somersworth,City of,69940
NH,Strafford,017,West Gonic,,65140
NH,Sullivan,019,Claremont,City of,12900
NH,Sullivan,019,Claremont Junction,,12900
NH,Sullivan,019,Puckershire,,12900
NH,Sullivan,019,West Claremont,,12900
NJ,Atlantic,001,Atlantic City,City of,02080
NJ,Atlantic,001,Da Costa,,29430
NJ,Atlantic,001,Egg Harbor,Township of,20290
NJ,Atlantic,001,Galloway,Township of,25560
NJ,Atlantic,001,Hamilton,Township of,29280
NJ,Atlantic,001,Hammonton,Town of,29430
NJ,Atlantic,001,Ocean Heights,,68430
NJ,Atlantic,001,Pleasantville,City of,59640
NJ,Atlantic,001,Rosedale,,29430
NJ,Atlantic,001,Somers Point,City of,68430
NJ,Atlantic,001,Ventnor City,City of,75620
NJ,Atlantic,001,Ventnor Heights,,75620
NJ,Bergen,003,Arcola,,55950
NJ,Bergen,003,Bergenfield,Borough of,05170
NJ,Bergen,003,Carlton Hill,,76490
NJ,Bergen,003,Cliffside Park,Borough of,13570
NJ,Bergen,003,Coytesville,,24420
NJ,Bergen,003,Crystal Lake,,24990
NJ,Bergen,003,Dumont,Borough of,18400
NJ,Bergen,003,Edgewater,Borough of,20020
NJ,Bergen,003,Elmwood Park,Borough of,21300
NJ,Bergen,003,Englewood,City of,21480
NJ,Bergen,003,Fair Lawn,Borough of,22470
NJ,Bergen,003,Fairview,Borough of,22560
NJ,Bergen,003,Fort Lee,Borough of,24420
NJ,Bergen,003,Franklin Lakes,Borough of,24990
NJ,Bergen,003,Garfield,City of,25770
NJ,Bergen,003,Glen Rock,Borough of,26640
NJ,Bergen,003,Hackensack,City of,28680
NJ,Bergen,003,Hasbrouck Heights,Borough of,30420
NJ,Bergen,003,Hillsdale,Borough of,31920
NJ,Bergen,003,Hillsdale Manor,,31920
NJ,Bergen,003,Little Ferry,Borough of,40680
NJ,Bergen,003,Lodi,Borough of,41100
NJ,Bergen,003,Lyndhurst,Township of,42090
NJ,Bergen,003,Mahwah,Township of,42750
NJ,Bergen,003,Morsemere,,62910
NJ,Bergen,003,New Bridge,,51660
NJ,Bergen,003,New Milford,Borough of,51660
NJ,Bergen,003,North Arlington,Borough of,52320
NJ,Bergen,003,North Hackensack,,63360
NJ,Bergen,003,Oakland,Borough of,53850
NJ,Bergen,003,Palisades Park,Borough of,55770
NJ,Bergen,003,Paramus,Borough of,55950
NJ,Bergen,003,Radburn,,22470
NJ,Bergen,003,Ramsey,Borough of,61680
NJ,Bergen,003,Ridgefield,Borough of,62910
NJ,Bergen,003,Ridgefield Park,Village of,62940
NJ,Bergen,003,Ridgewood,Village of,63000
NJ,Bergen,003,Ridgewood Junction,,26640
NJ,Bergen,003,River Edge,Borough of,63360
NJ,Bergen,003,Rutherford,Borough of,65280
NJ,Bergen,003,Saddle Brook,Township of,65340
NJ,Bergen,003,Teaneck,Township of,72360
NJ,Bergen,003,Tenafly,Borough of,72420
NJ,Bergen,003,Wallington,Borough of,76490
NJ,Bergen,003,Warren Point,,22470
NJ,Bergen,003,West View,,62940
NJ,Bergen,003,Westwood,Borough of,80270
NJ,Bergen,003,Wyckoff,Township of,83050
NJ,Burlington,005,Berlin Heights,,22110
NJ,Burlington,005,Bordentown,Township of,06700
NJ,Burlington,005,Burlington,Township of,08950
NJ,Burlington,005,Cinnaminson,Township of,12940
NJ,Burlington,005,Delran,Township of,17440
NJ,Burlington,005,Evesham,Township of,22110
NJ,Burlington,005,Florence,Township of,23850
NJ,Burlington,005,Lumberton,Township of,42060
NJ,Burlington,005,Maple Shade,Township of,43740
NJ,Burlington,005,Medford,Township of,45120
NJ,Burlington,005,Moorestown,Township of,47880
NJ,Burlington,005,Mount Laurel,Township of,49020
NJ,Burlington,005,Pemberton,Township of,57510
NJ,Burlington,005,Southampton,Township of,68610
NJ,Burlington,005,Willingboro,Township of,81440
NJ,Camden,007,Bellmawr,Borough of,04750
NJ,Camden,007,Berlin Heights,,22110
NJ,Camden,007,Camden,City of,10000
NJ,Camden,007,Cherry Hill,Township of,12280
NJ,Camden,007,Collingswood,Borough of,14260
NJ,Camden,007,Cramer Hill,,10000
NJ,Camden,007,East Camden,,10000
NJ,Camden,007,Fairview,,10000
NJ,Camden,007,Gloucester,Township of,26760
NJ,Camden,007,Gloucester City,City of,26820
NJ,Camden,007,Gloucester Heights,,26820
NJ,Camden,007,Haddon,Township of,28740
NJ,Camden,007,Haddonfield,Borough of,28770
NJ,Camden,007,Highland Park,,26820
NJ,Camden,007,Lindenwold,Borough of,40440
NJ,Camden,007,Lucaston,,40440
NJ,Camden,007,Overbrook,,40440
NJ,Camden,007,Parkside,,10000
NJ,Camden,007,Pavonia,,10000
NJ,Camden,007,Pennsauken,Township of,57660
NJ,Camden,007,Pine Hill,Borough of,58770
NJ,Camden,007,Voorhees,Township of,76220
NJ,Camden,007,Waterford,Township of,77630
NJ,Camden,007,West Haddonfield,,28770
NJ,Camden,007,Whitman Park,,10000
NJ,Camden,007,Winslow,Township of,81740
NJ,Cape May,009,Lower,Township of,41610
NJ,Cape May,009,Middle,Township of,45810
NJ,Cape May,009,Ocean City,City of,54360
NJ,Cape May,009,Upper,Township of,74810
NJ,Cumberland,011,Bridgeton,City of,07600
NJ,Cumberland,011,Bridgeton Junction,,07600
NJ,Cumberland,011,Clayville,,76070
NJ,Cumberland,011,Menantico,,46680
NJ,Cumberland,011,Millville,City of,46680
NJ,Cumberland,011,New Italy,,76070
NJ,Cumberland,011,North Vineland,,76070
NJ,Cumberland,011,Pleasantville,,76070
NJ,Cumberland,011,Roosevelt Park,,46680
NJ,Cumberland,011,South Vineland,,76070
NJ,Cumberland,011,Vineland,City of,76070
NJ,Essex,013,Ampere,,19390
NJ,Essex,013,Belleville,Township of,04695
NJ,Essex,013,Bloomfield,Township of,06260
NJ,Essex,013,Cedar Grove,Township of,11200
NJ,Essex,013,City of Orange,Township of,13045
NJ,Essex,013,East Orange,City of,19390
NJ,Essex,013,Irvington,Township of,34450
NJ,Essex,013,Livingston,Township of,40890
NJ,Essex,013,Maplewood,Township of,43800
NJ,Essex,013,Millburn,Township of,46380
NJ,Essex,013,Montclair,Township of,47500
NJ,Essex,013,Newark,City of,51000
NJ,Essex,013,Nutley,Township of,53680
NJ,Essex,013,Oak Island Junction,,51000
NJ,Essex,013,Roseville,,51000
NJ,Essex,013,South Orange Village,Township of,69274
NJ,Essex,013,Verona,Township of,75815
NJ,Essex,013,West Caldwell,Township of,78510
NJ,Essex,013,West Orange,Township of,79800
NJ,Gloucester,015,Deptford,Township of,17710
NJ,Gloucester,015,Elsmere,,26340
NJ,Gloucester,015,Franklin,Township of,24840
NJ,Gloucester,015,Glassboro,Borough of,26340
NJ,Gloucester,015,Harrison,Township of,30180
